id,record_id,upload_id,gateway_id,node_id,node_type,node_seq,frame_id,measured_at,received_at,rssi,snr,battery_mv,battery_percent,battery_status,soil_temperature_c,soil_moisture_percent,soil_ec_us_cm,soil_ph,soil_salinity,air_temperature_c,air_humidity_percent,air_pressure_hpa,status,raw_payload,created_at,error_code
80754,GW01-MAIN-SOIL-4104704,,GW01,MAIN,soil,,4104704,2026-05-07 16:50:00+01,2026-05-11 15:17:02.778495+01,-85,7.8,3714,48,ok,26.1,27,1221,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80755,GW01-N3-4104704,,GW01,N3,weather,3,4104704,2026-05-07 16:50:00+01,2026-05-11 15:17:02.778495+01,-76,8.8,,,not_measured,,,,,,28.6,46.5,1013.5,ok,,2026-05-11 15:17:02.778495+01,
80756,GW01-N2-SOIL-4104704,,GW01,N2,soil,2,4104704,2026-05-07 16:50:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,26.1,23.1,1471.4,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80757,GW01-MAIN-SOIL-4104705,,GW01,MAIN,soil,,4104705,2026-05-07 17:00:00+01,2026-05-11 15:17:02.778495+01,-85,7.8,3714,48,ok,26,27,1220.7,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80758,GW01-N3-4104705,,GW01,N3,weather,3,4104705,2026-05-07 17:00:00+01,2026-05-11 15:17:02.778495+01,-76,8.8,,,not_measured,,,,,,28.4,46.9,1013.5,ok,,2026-05-11 15:17:02.778495+01,
80759,GW01-N2-SOIL-4104705,,GW01,N2,soil,2,4104705,2026-05-07 17:00:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,26,23.1,1470.7,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80760,GW01-MAIN-SOIL-4104706,,GW01,MAIN,soil,,4104706,2026-05-07 17:10:00+01,2026-05-11 15:17:02.778495+01,-85,7.8,3714,48,ok,25.8,27,1220.4,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80761,GW01-N3-4104706,,GW01,N3,weather,3,4104706,2026-05-07 17:10:00+01,2026-05-11 15:17:02.778495+01,-76,8.8,,,not_measured,,,,,,28.1,47.4,1013.5,ok,,2026-05-11 15:17:02.778495+01,
80762,GW01-N2-SOIL-4104706,,GW01,N2,soil,2,4104706,2026-05-07 17:10:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,25.8,23.1,1470.1,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80763,GW01-MAIN-SOIL-4104707,,GW01,MAIN,soil,,4104707,2026-05-07 17:20:00+01,2026-05-11 15:17:02.778495+01,-85,7.8,3714,48,ok,25.7,27,1220.1,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80764,GW01-N3-4104707,,GW01,N3,weather,3,4104707,2026-05-07 17:20:00+01,2026-05-11 15:17:02.778495+01,-76,8.8,,,not_measured,,,,,,27.9,47.9,1013.6,ok,,2026-05-11 15:17:02.778495+01,
80765,GW01-N2-SOIL-4104707,,GW01,N2,soil,2,4104707,2026-05-07 17:20:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,25.7,23.1,1469.4,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80766,GW01-MAIN-SOIL-4104708,,GW01,MAIN,soil,,4104708,2026-05-07 17:30:00+01,2026-05-11 15:17:02.778495+01,-85,7.8,3714,48,ok,25.6,27,1219.7,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80767,GW01-N3-4104708,,GW01,N3,weather,3,4104708,2026-05-07 17:30:00+01,2026-05-11 15:17:02.778495+01,-76,8.8,,,not_measured,,,,,,27.6,48.5,1013.6,ok,,2026-05-11 15:17:02.778495+01,
80768,GW01-N2-SOIL-4104708,,GW01,N2,soil,2,4104708,2026-05-07 17:30:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,25.6,23.1,1468.7,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80769,GW01-MAIN-SOIL-4104709,,GW01,MAIN,soil,,4104709,2026-05-07 17:40:00+01,2026-05-11 15:17:02.778495+01,-85,7.8,3714,48,ok,25.4,27,1219.4,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80770,GW01-N3-4104709,,GW01,N3,weather,3,4104709,2026-05-07 17:40:00+01,2026-05-11 15:17:02.778495+01,-76,8.8,,,not_measured,,,,,,27.4,49.1,1013.6,ok,,2026-05-11 15:17:02.778495+01,
80771,GW01-N2-SOIL-4104709,,GW01,N2,soil,2,4104709,2026-05-07 17:40:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,25.4,23.1,1468,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80772,GW01-MAIN-SOIL-4104710,,GW01,MAIN,soil,,4104710,2026-05-07 17:50:00+01,2026-05-11 15:17:02.778495+01,-85,7.8,3714,48,ok,25.3,27,1219,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80773,GW01-N3-4104710,,GW01,N3,weather,3,4104710,2026-05-07 17:50:00+01,2026-05-11 15:17:02.778495+01,-77,8.8,,,not_measured,,,,,,27.1,49.7,1013.6,ok,,2026-05-11 15:17:02.778495+01,
80774,GW01-N2-SOIL-4104710,,GW01,N2,soil,2,4104710,2026-05-07 17:50:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,25.3,23,1467.2,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80775,GW01-MAIN-SOIL-4104711,,GW01,MAIN,soil,,4104711,2026-05-07 18:00:00+01,2026-05-11 15:17:02.778495+01,-86,7.8,3714,48,ok,25.1,27,1218.6,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80776,GW01-N3-4104711,,GW01,N3,weather,3,4104711,2026-05-07 18:00:00+01,2026-05-11 15:17:02.778495+01,-77,8.8,,,not_measured,,,,,,26.8,50.4,1013.6,ok,,2026-05-11 15:17:02.778495+01,
80777,GW01-N2-SOIL-4104711,,GW01,N2,soil,2,4104711,2026-05-07 18:00:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,25.1,23,1466.5,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80778,GW01-MAIN-SOIL-4104712,,GW01,MAIN,soil,,4104712,2026-05-07 18:10:00+01,2026-05-11 15:17:02.778495+01,-86,7.8,3714,48,ok,25,27,1218.2,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80779,GW01-N3-4104712,,GW01,N3,weather,3,4104712,2026-05-07 18:10:00+01,2026-05-11 15:17:02.778495+01,-77,8.8,,,not_measured,,,,,,26.5,51.1,1013.7,ok,,2026-05-11 15:17:02.778495+01,
80780,GW01-N2-SOIL-4104712,,GW01,N2,soil,2,4104712,2026-05-07 18:10:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,25,23,1465.7,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80781,GW01-MAIN-SOIL-4104713,,GW01,MAIN,soil,,4104713,2026-05-07 18:20:00+01,2026-05-11 15:17:02.778495+01,-86,7.8,3714,48,ok,24.8,27.1,1217.8,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80782,GW01-N3-4104713,,GW01,N3,weather,3,4104713,2026-05-07 18:20:00+01,2026-05-11 15:17:02.778495+01,-77,8.9,,,not_measured,,,,,,26.3,51.8,1013.7,ok,,2026-05-11 15:17:02.778495+01,
80783,GW01-N2-SOIL-4104713,,GW01,N2,soil,2,4104713,2026-05-07 18:20:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,24.8,23,1464.9,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80784,GW01-MAIN-SOIL-4104714,,GW01,MAIN,soil,,4104714,2026-05-07 18:30:00+01,2026-05-11 15:17:02.778495+01,-86,7.9,3714,48,ok,24.6,27.1,1217.4,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80785,GW01-N3-4104714,,GW01,N3,weather,3,4104714,2026-05-07 18:30:00+01,2026-05-11 15:17:02.778495+01,-77,8.9,,,not_measured,,,,,,26,52.6,1013.7,ok,,2026-05-11 15:17:02.778495+01,
80786,GW01-N2-SOIL-4104714,,GW01,N2,soil,2,4104714,2026-05-07 18:30:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,24.6,23,1464.1,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80787,GW01-MAIN-SOIL-4104715,,GW01,MAIN,soil,,4104715,2026-05-07 18:40:00+01,2026-05-11 15:17:02.778495+01,-86,7.9,3714,48,ok,24.5,27.1,1216.9,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80788,GW01-N3-4104715,,GW01,N3,weather,3,4104715,2026-05-07 18:40:00+01,2026-05-11 15:17:02.778495+01,-77,8.9,,,not_measured,,,,,,25.7,53.3,1013.7,ok,,2026-05-11 15:17:02.778495+01,
80789,GW01-N2-SOIL-4104715,,GW01,N2,soil,2,4104715,2026-05-07 18:40:00+01,2026-05-11 15:17:02.778495+01,-97,5.6,3676,42,ok,24.5,23,1463.3,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80790,GW01-MAIN-SOIL-4104716,,GW01,MAIN,soil,,4104716,2026-05-07 18:50:00+01,2026-05-11 15:17:02.778495+01,-86,7.9,3714,48,ok,24.3,27.1,1216.5,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80791,GW01-N3-4104716,,GW01,N3,weather,3,4104716,2026-05-07 18:50:00+01,2026-05-11 15:17:02.778495+01,-77,8.9,,,not_measured,,,,,,25.4,54.1,1013.8,ok,,2026-05-11 15:17:02.778495+01,
80792,GW01-N2-SOIL-4104716,,GW01,N2,soil,2,4104716,2026-05-07 18:50:00+01,2026-05-11 15:17:02.778495+01,-97,5.7,3676,42,ok,24.3,23,1462.5,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80793,GW01-MAIN-SOIL-4104717,,GW01,MAIN,soil,,4104717,2026-05-07 19:00:00+01,2026-05-11 15:17:02.778495+01,-86,7.9,3714,48,ok,24.2,27.1,1216,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80794,GW01-N3-4104717,,GW01,N3,weather,3,4104717,2026-05-07 19:00:00+01,2026-05-11 15:17:02.778495+01,-77,8.9,,,not_measured,,,,,,25,55,1013.8,ok,,2026-05-11 15:17:02.778495+01,
80795,GW01-N2-SOIL-4104717,,GW01,N2,soil,2,4104717,2026-05-07 19:00:00+01,2026-05-11 15:17:02.778495+01,-97,5.7,3676,42,ok,24.2,23,1461.7,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80796,GW01-MAIN-SOIL-4104718,,GW01,MAIN,soil,,4104718,2026-05-07 19:10:00+01,2026-05-11 15:17:02.778495+01,-86,7.9,3714,48,ok,24,27.1,1215.5,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80797,GW01-N3-4104718,,GW01,N3,weather,3,4104718,2026-05-07 19:10:00+01,2026-05-11 15:17:02.778495+01,-77,8.9,,,not_measured,,,,,,24.7,55.8,1013.8,ok,,2026-05-11 15:17:02.778495+01,
80798,GW01-N2-SOIL-4104718,,GW01,N2,soil,2,4104718,2026-05-07 19:10:00+01,2026-05-11 15:17:02.778495+01,-97,5.7,3676,42,ok,24,23,1460.8,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80799,GW01-MAIN-SOIL-4104719,,GW01,MAIN,soil,,4104719,2026-05-07 19:20:00+01,2026-05-11 15:17:02.778495+01,-86,7.9,3714,48,ok,23.9,27.1,1215,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80800,GW01-N3-4104719,,GW01,N3,weather,3,4104719,2026-05-07 19:20:00+01,2026-05-11 15:17:02.778495+01,-77,8.9,,,not_measured,,,,,,24.4,56.7,1013.8,ok,,2026-05-11 15:17:02.778495+01,
80801,GW01-N2-SOIL-4104719,,GW01,N2,soil,2,4104719,2026-05-07 19:20:00+01,2026-05-11 15:17:02.778495+01,-97,5.7,3676,42,ok,23.9,23,1460,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80802,GW01-MAIN-SOIL-4104720,,GW01,MAIN,soil,,4104720,2026-05-07 19:30:00+01,2026-05-11 15:17:02.778495+01,-86,7.9,3714,48,ok,23.7,27.1,1214.5,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80803,GW01-N3-4104720,,GW01,N3,weather,3,4104720,2026-05-07 19:30:00+01,2026-05-11 15:17:02.778495+01,-77,9,,,not_measured,,,,,,24.1,57.5,1013.8,ok,,2026-05-11 15:17:02.778495+01,
80804,GW01-N2-SOIL-4104720,,GW01,N2,soil,2,4104720,2026-05-07 19:30:00+01,2026-05-11 15:17:02.778495+01,-97,5.7,3676,42,ok,23.7,23,1459.1,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80805,GW01-MAIN-SOIL-4104721,,GW01,MAIN,soil,,4104721,2026-05-07 19:40:00+01,2026-05-11 15:17:02.778495+01,-86,7.9,3714,48,ok,23.5,27.1,1214,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80806,GW01-N3-4104721,,GW01,N3,weather,3,4104721,2026-05-07 19:40:00+01,2026-05-11 15:17:02.778495+01,-77,9,,,not_measured,,,,,,23.8,58.4,1013.9,ok,,2026-05-11 15:17:02.778495+01,
80807,GW01-N2-SOIL-4104721,,GW01,N2,soil,2,4104721,2026-05-07 19:40:00+01,2026-05-11 15:17:02.778495+01,-97,5.7,3676,42,ok,23.5,23,1458.2,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80808,GW01-MAIN-SOIL-4104722,,GW01,MAIN,soil,,4104722,2026-05-07 19:50:00+01,2026-05-11 15:17:02.778495+01,-86,8,3714,48,ok,23.4,27.1,1213.5,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80809,GW01-N3-4104722,,GW01,N3,weather,3,4104722,2026-05-07 19:50:00+01,2026-05-11 15:17:02.778495+01,-77,9,,,not_measured,,,,,,23.5,59.4,1013.9,ok,,2026-05-11 15:17:02.778495+01,
80810,GW01-N2-SOIL-4104722,,GW01,N2,soil,2,4104722,2026-05-07 19:50:00+01,2026-05-11 15:17:02.778495+01,-97,5.7,3676,42,ok,23.4,22.9,1457.3,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80811,GW01-MAIN-SOIL-4104723,,GW01,MAIN,soil,,4104723,2026-05-07 20:00:00+01,2026-05-11 15:17:02.778495+01,-86,8,3714,48,ok,23.2,27.1,1213,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80812,GW01-N3-4104723,,GW01,N3,weather,3,4104723,2026-05-07 20:00:00+01,2026-05-11 15:17:02.778495+01,-77,9,,,not_measured,,,,,,23.1,60.3,1013.9,ok,,2026-05-11 15:17:02.778495+01,
80813,GW01-N2-SOIL-4104723,,GW01,N2,soil,2,4104723,2026-05-07 20:00:00+01,2026-05-11 15:17:02.778495+01,-97,5.7,3676,42,ok,23.2,22.9,1456.4,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80814,GW01-MAIN-SOIL-4104724,,GW01,MAIN,soil,,4104724,2026-05-07 20:10:00+01,2026-05-11 15:17:02.778495+01,-86,8,3714,48,ok,23.1,27.1,1212.4,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80815,GW01-N3-4104724,,GW01,N3,weather,3,4104724,2026-05-07 20:10:00+01,2026-05-11 15:17:02.778495+01,-77,9,,,not_measured,,,,,,22.8,61.2,1013.9,ok,,2026-05-11 15:17:02.778495+01,
80816,GW01-N2-SOIL-4104724,,GW01,N2,soil,2,4104724,2026-05-07 20:10:00+01,2026-05-11 15:17:02.778495+01,-98,5.7,3676,42,ok,23.1,22.9,1455.5,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80817,GW01-MAIN-SOIL-4104725,,GW01,MAIN,soil,,4104725,2026-05-07 20:20:00+01,2026-05-11 15:17:02.778495+01,-86,8,3714,48,ok,22.9,27.1,1211.9,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80818,GW01-N3-4104725,,GW01,N3,weather,3,4104725,2026-05-07 20:20:00+01,2026-05-11 15:17:02.778495+01,-77,9.1,,,not_measured,,,,,,22.5,62.1,1013.9,ok,,2026-05-11 15:17:02.778495+01,
80819,GW01-N2-SOIL-4104725,,GW01,N2,soil,2,4104725,2026-05-07 20:20:00+01,2026-05-11 15:17:02.778495+01,-98,5.8,3676,42,ok,22.9,22.9,1454.6,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80820,GW01-MAIN-SOIL-4104726,,GW01,MAIN,soil,,4104726,2026-05-07 20:30:00+01,2026-05-11 15:17:02.778495+01,-86,8,3714,48,ok,22.8,27.2,1211.3,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80821,GW01-N3-4104726,,GW01,N3,weather,3,4104726,2026-05-07 20:30:00+01,2026-05-11 15:17:02.778495+01,-77,9.1,,,not_measured,,,,,,22.2,63.1,1014,ok,,2026-05-11 15:17:02.778495+01,
80822,GW01-N2-SOIL-4104726,,GW01,N2,soil,2,4104726,2026-05-07 20:30:00+01,2026-05-11 15:17:02.778495+01,-98,5.8,3676,42,ok,22.8,22.9,1453.6,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80823,GW01-MAIN-SOIL-4104727,,GW01,MAIN,soil,,4104727,2026-05-07 20:40:00+01,2026-05-11 15:17:02.778495+01,-86,8,3714,48,ok,22.7,27.2,1210.7,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80824,GW01-N3-4104727,,GW01,N3,weather,3,4104727,2026-05-07 20:40:00+01,2026-05-11 15:17:02.778495+01,-77,9.1,,,not_measured,,,,,,21.8,64,1014,ok,,2026-05-11 15:17:02.778495+01,
80825,GW01-N2-SOIL-4104727,,GW01,N2,soil,2,4104727,2026-05-07 20:40:00+01,2026-05-11 15:17:02.778495+01,-98,5.8,3676,42,ok,22.7,22.9,1452.7,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80826,GW01-MAIN-SOIL-4104728,,GW01,MAIN,soil,,4104728,2026-05-07 20:50:00+01,2026-05-11 15:17:02.778495+01,-86,8.1,3714,48,ok,22.5,27.2,1210.1,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80827,GW01-N3-4104728,,GW01,N3,weather,3,4104728,2026-05-07 20:50:00+01,2026-05-11 15:17:02.778495+01,-77,9.1,,,not_measured,,,,,,21.5,65,1014,ok,,2026-05-11 15:17:02.778495+01,
80828,GW01-N2-SOIL-4104728,,GW01,N2,soil,2,4104728,2026-05-07 20:50:00+01,2026-05-11 15:17:02.778495+01,-98,5.8,3676,42,ok,22.5,22.9,1451.7,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80829,GW01-MAIN-SOIL-4104729,,GW01,MAIN,soil,,4104729,2026-05-07 21:00:00+01,2026-05-11 15:17:02.778495+01,-86,8.1,3714,48,ok,22.4,27.2,1209.5,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80830,GW01-N3-4104729,,GW01,N3,weather,3,4104729,2026-05-07 21:00:00+01,2026-05-11 15:17:02.778495+01,-77,9.1,,,not_measured,,,,,,21.2,66,1014,ok,,2026-05-11 15:17:02.778495+01,
80831,GW01-N2-SOIL-4104729,,GW01,N2,soil,2,4104729,2026-05-07 21:00:00+01,2026-05-11 15:17:02.778495+01,-98,5.8,3676,42,ok,22.4,22.9,1450.8,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80832,GW01-MAIN-SOIL-4104730,,GW01,MAIN,soil,,4104730,2026-05-07 21:10:00+01,2026-05-11 15:17:02.778495+01,-86,8.1,3714,48,ok,22.2,27.2,1208.9,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80833,GW01-N3-4104730,,GW01,N3,weather,3,4104730,2026-05-07 21:10:00+01,2026-05-11 15:17:02.778495+01,-77,9.2,,,not_measured,,,,,,20.9,66.9,1014,ok,,2026-05-11 15:17:02.778495+01,
80834,GW01-N2-SOIL-4104730,,GW01,N2,soil,2,4104730,2026-05-07 21:10:00+01,2026-05-11 15:17:02.778495+01,-98,5.8,3676,42,ok,22.2,22.9,1449.8,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80835,GW01-MAIN-SOIL-4104731,,GW01,MAIN,soil,,4104731,2026-05-07 21:20:00+01,2026-05-11 15:17:02.778495+01,-86,8.1,3714,48,ok,22.1,27.2,1208.3,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80836,GW01-N3-4104731,,GW01,N3,weather,3,4104731,2026-05-07 21:20:00+01,2026-05-11 15:17:02.778495+01,-77,9.2,,,not_measured,,,,,,20.6,67.9,1014.1,ok,,2026-05-11 15:17:02.778495+01,
80837,GW01-N2-SOIL-4104731,,GW01,N2,soil,2,4104731,2026-05-07 21:20:00+01,2026-05-11 15:17:02.778495+01,-98,5.8,3676,42,ok,22.1,22.9,1448.9,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80838,GW01-MAIN-SOIL-4104732,,GW01,MAIN,soil,,4104732,2026-05-07 21:30:00+01,2026-05-11 15:17:02.778495+01,-86,8.1,3714,48,ok,22,27.2,1207.7,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80839,GW01-N3-4104732,,GW01,N3,weather,3,4104732,2026-05-07 21:30:00+01,2026-05-11 15:17:02.778495+01,-77,9.2,,,not_measured,,,,,,20.3,68.8,1014.1,ok,,2026-05-11 15:17:02.778495+01,
80840,GW01-N2-SOIL-4104732,,GW01,N2,soil,2,4104732,2026-05-07 21:30:00+01,2026-05-11 15:17:02.778495+01,-98,5.9,3676,42,ok,22,22.9,1447.9,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80841,GW01-MAIN-SOIL-4104733,,GW01,MAIN,soil,,4104733,2026-05-07 21:40:00+01,2026-05-11 15:17:02.778495+01,-86,8.2,3714,48,ok,21.9,27.2,1207.1,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80842,GW01-N3-4104733,,GW01,N3,weather,3,4104733,2026-05-07 21:40:00+01,2026-05-11 15:17:02.778495+01,-77,9.3,,,not_measured,,,,,,20,69.8,1014.1,ok,,2026-05-11 15:17:02.778495+01,
80843,GW01-N2-SOIL-4104733,,GW01,N2,soil,2,4104733,2026-05-07 21:40:00+01,2026-05-11 15:17:02.778495+01,-98,5.9,3676,42,ok,21.9,22.9,1446.9,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80844,GW01-MAIN-SOIL-4104734,,GW01,MAIN,soil,,4104734,2026-05-07 21:50:00+01,2026-05-11 15:17:02.778495+01,-86,8.2,3714,48,ok,21.7,27.2,1206.4,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80845,GW01-N3-4104734,,GW01,N3,weather,3,4104734,2026-05-07 21:50:00+01,2026-05-11 15:17:02.778495+01,-77,9.3,,,not_measured,,,,,,19.7,70.7,1014.1,ok,,2026-05-11 15:17:02.778495+01,
80846,GW01-N2-SOIL-4104734,,GW01,N2,soil,2,4104734,2026-05-07 21:50:00+01,2026-05-11 15:17:02.778495+01,-98,5.9,3676,42,ok,21.7,22.9,1445.9,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80847,GW01-MAIN-SOIL-4104735,,GW01,MAIN,soil,,4104735,2026-05-07 22:00:00+01,2026-05-11 15:17:02.778495+01,-86,8.2,3714,48,ok,21.6,27.2,1205.8,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80848,GW01-N3-4104735,,GW01,N3,weather,3,4104735,2026-05-07 22:00:00+01,2026-05-11 15:17:02.778495+01,-77,9.3,,,not_measured,,,,,,19.4,71.7,1014.1,ok,,2026-05-11 15:17:02.778495+01,
80849,GW01-N2-SOIL-4104735,,GW01,N2,soil,2,4104735,2026-05-07 22:00:00+01,2026-05-11 15:17:02.778495+01,-98,5.9,3676,42,ok,21.6,22.9,1444.9,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80850,GW01-MAIN-SOIL-4104736,,GW01,MAIN,soil,,4104736,2026-05-07 22:10:00+01,2026-05-11 15:17:02.778495+01,-86,8.2,3714,48,ok,21.5,27.2,1205.1,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80851,GW01-N3-4104736,,GW01,N3,weather,3,4104736,2026-05-07 22:10:00+01,2026-05-11 15:17:02.778495+01,-77,9.3,,,not_measured,,,,,,19.2,72.6,1014.1,ok,,2026-05-11 15:17:02.778495+01,
80852,GW01-N2-SOIL-4104736,,GW01,N2,soil,2,4104736,2026-05-07 22:10:00+01,2026-05-11 15:17:02.778495+01,-98,5.9,3676,42,ok,21.5,22.9,1443.9,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80853,GW01-MAIN-SOIL-4104737,,GW01,MAIN,soil,,4104737,2026-05-07 22:20:00+01,2026-05-11 15:17:02.778495+01,-87,8.3,3714,48,ok,21.4,27.2,1204.5,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80854,GW01-N3-4104737,,GW01,N3,weather,3,4104737,2026-05-07 22:20:00+01,2026-05-11 15:17:02.778495+01,-77,9.4,,,not_measured,,,,,,18.9,73.5,1014.2,ok,,2026-05-11 15:17:02.778495+01,
80855,GW01-N2-SOIL-4104737,,GW01,N2,soil,2,4104737,2026-05-07 22:20:00+01,2026-05-11 15:17:02.778495+01,-98,5.9,3676,42,ok,21.4,22.9,1442.9,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80856,GW01-MAIN-SOIL-4104738,,GW01,MAIN,soil,,4104738,2026-05-07 22:30:00+01,2026-05-11 15:17:02.778495+01,-87,8.3,3714,48,ok,21.3,27.2,1203.8,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80857,GW01-N3-4104738,,GW01,N3,weather,3,4104738,2026-05-07 22:30:00+01,2026-05-11 15:17:02.778495+01,-78,9.4,,,not_measured,,,,,,18.6,74.4,1014.2,ok,,2026-05-11 15:17:02.778495+01,
80858,GW01-N2-SOIL-4104738,,GW01,N2,soil,2,4104738,2026-05-07 22:30:00+01,2026-05-11 15:17:02.778495+01,-98,6,3676,42,ok,21.3,22.9,1441.9,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80859,GW01-MAIN-SOIL-4104739,,GW01,MAIN,soil,,4104739,2026-05-07 22:40:00+01,2026-05-11 15:17:02.778495+01,-87,8.3,3714,48,ok,21.2,27.2,1203.1,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80860,GW01-N3-4104739,,GW01,N3,weather,3,4104739,2026-05-07 22:40:00+01,2026-05-11 15:17:02.778495+01,-78,9.4,,,not_measured,,,,,,18.4,75.3,1014.2,ok,,2026-05-11 15:17:02.778495+01,
80861,GW01-N2-SOIL-4104739,,GW01,N2,soil,2,4104739,2026-05-07 22:40:00+01,2026-05-11 15:17:02.778495+01,-98,6,3676,42,ok,21.2,22.9,1440.9,6.86,,,,,ok,,2026-05-11 15:17:02.778495+01,
80862,GW01-MAIN-SOIL-4104740,,GW01,MAIN,soil,,4104740,2026-05-07 22:50:00+01,2026-05-11 15:17:02.778495+01,-87,8.3,3714,48,ok,21.1,27.2,1202.4,6.68,,,,,ok,,2026-05-11 15:17:02.778495+01,
80863,GW01-N3-4104740,,GW01,N3,weather,3,4104740,2026-05-07 22:50:00+01,2026-05-11 15:17:02.778495+01,-78,9.5,,,not_measured,,,,,,18.1,76.1,1014.2,ok,,2026-05-11 15:17:02.778495+01,
