id,event_id,upload_id,gateway_id,node_id,event_type,severity,event_time,received_at,message,details,error_code
4797,EVT-GW01-20260517-194128-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 19:41:28+01,2026-05-18 06:47:38.236032+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965072"", ""node_type"": ""soil"", ""record_id"": ""84270""}",
4798,EVT-GW01-20260517-194128-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 19:41:28+01,2026-05-18 06:47:38.236032+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965072"", ""node_type"": ""soil"", ""record_id"": ""84269""}",
4799,EVT-GW01-20260517-195120-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 19:51:20+01,2026-05-18 06:47:38.236032+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965073"", ""node_type"": ""soil"", ""record_id"": ""84272""}",
4800,EVT-GW01-20260517-195121-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 19:51:21+01,2026-05-18 06:47:38.236032+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965073"", ""node_type"": ""soil"", ""record_id"": ""84273""}",
4801,EVT-GW01-20260517-200113-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 20:01:13+01,2026-05-18 06:47:38.236032+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965074"", ""node_type"": ""soil"", ""record_id"": ""84276""}",
4802,EVT-GW01-20260517-200113-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 20:01:13+01,2026-05-18 06:47:38.236032+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965074"", ""node_type"": ""soil"", ""record_id"": ""84275""}",
4803,EVT-GW01-20260517-202056-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 20:20:56+01,2026-05-18 06:47:39.654201+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965075"", ""node_type"": ""soil"", ""record_id"": ""84281""}",
4804,EVT-GW01-20260517-202056-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 20:20:56+01,2026-05-18 06:47:38.236032+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965075"", ""node_type"": ""soil"", ""record_id"": ""84280""}",
4805,EVT-GW01-20260517-203048-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 20:30:48+01,2026-05-18 06:47:39.654201+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965076"", ""node_type"": ""soil"", ""record_id"": ""84284""}",
4806,EVT-GW01-20260517-203048-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 20:30:48+01,2026-05-18 06:47:39.654201+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965076"", ""node_type"": ""soil"", ""record_id"": ""84283""}",
4807,EVT-GW01-20260517-204040-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 20:40:40+01,2026-05-18 06:47:39.654201+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965077"", ""node_type"": ""soil"", ""record_id"": ""84287""}",
4808,EVT-GW01-20260517-204040-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 20:40:40+01,2026-05-18 06:47:39.654201+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965077"", ""node_type"": ""soil"", ""record_id"": ""84286""}",
4809,EVT-GW01-20260517-205032-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 20:50:32+01,2026-05-18 06:47:39.654201+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965078"", ""node_type"": ""soil"", ""record_id"": ""84290""}",
4810,EVT-GW01-20260517-205032-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 20:50:32+01,2026-05-18 06:47:39.654201+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965078"", ""node_type"": ""soil"", ""record_id"": ""84289""}",
4811,EVT-GW01-20260517-210023-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 21:00:23+01,2026-05-18 06:47:39.654201+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965079"", ""node_type"": ""soil"", ""record_id"": ""84293""}",
4812,EVT-GW01-20260517-210023-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 21:00:23+01,2026-05-18 06:47:39.654201+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965079"", ""node_type"": ""soil"", ""record_id"": ""84292""}",
4813,EVT-GW01-20260517-211015-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 21:10:15+01,2026-05-18 06:47:39.654201+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965080"", ""node_type"": ""soil"", ""record_id"": ""84295""}",
4814,EVT-GW01-20260517-211016-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 21:10:16+01,2026-05-18 06:47:41.149795+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965080"", ""node_type"": ""soil"", ""record_id"": ""84296""}",
4815,EVT-GW01-20260517-212008-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 21:20:08+01,2026-05-18 06:47:41.149795+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965081"", ""node_type"": ""soil"", ""record_id"": ""84299""}",
4816,EVT-GW01-20260517-212008-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 21:20:08+01,2026-05-18 06:47:41.149795+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965081"", ""node_type"": ""soil"", ""record_id"": ""84298""}",
4817,EVT-GW01-20260517-213000-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 21:30:00+01,2026-05-18 06:47:41.149795+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965082"", ""node_type"": ""soil"", ""record_id"": ""84302""}",
4818,EVT-GW01-20260517-213000-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 21:30:00+01,2026-05-18 06:47:41.149795+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965082"", ""node_type"": ""soil"", ""record_id"": ""84301""}",
4819,EVT-GW01-20260517-213952-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 21:39:52+01,2026-05-18 06:47:41.149795+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965083"", ""node_type"": ""soil"", ""record_id"": ""84304""}",
4820,EVT-GW01-20260517-213953-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 21:39:53+01,2026-05-18 06:47:41.149795+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965083"", ""node_type"": ""soil"", ""record_id"": ""84305""}",
4821,EVT-GW01-20260517-214945-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 21:49:45+01,2026-05-18 06:47:41.149795+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965084"", ""node_type"": ""soil"", ""record_id"": ""84308""}",
4822,EVT-GW01-20260517-214945-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 21:49:45+01,2026-05-18 06:47:41.149795+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965084"", ""node_type"": ""soil"", ""record_id"": ""84307""}",
4823,EVT-GW01-20260517-215937-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 21:59:37+01,2026-05-18 06:47:42.614262+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965085"", ""node_type"": ""soil"", ""record_id"": ""84311""}",
4824,EVT-GW01-20260517-215937-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 21:59:37+01,2026-05-18 06:47:41.149795+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965085"", ""node_type"": ""soil"", ""record_id"": ""84310""}",
4825,EVT-GW01-20260517-220929-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 22:09:29+01,2026-05-18 06:47:42.614262+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965086"", ""node_type"": ""soil"", ""record_id"": ""84314""}",
4826,EVT-GW01-20260517-220929-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 22:09:29+01,2026-05-18 06:47:42.614262+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965086"", ""node_type"": ""soil"", ""record_id"": ""84313""}",
4827,EVT-GW01-20260517-221921-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 22:19:21+01,2026-05-18 06:47:42.614262+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965087"", ""node_type"": ""soil"", ""record_id"": ""84317""}",
4828,EVT-GW01-20260517-221921-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 22:19:21+01,2026-05-18 06:47:42.614262+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965087"", ""node_type"": ""soil"", ""record_id"": ""84316""}",
4829,EVT-GW01-20260517-222913-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 22:29:13+01,2026-05-18 06:47:42.614262+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965088"", ""node_type"": ""soil"", ""record_id"": ""84320""}",
4830,EVT-GW01-20260517-222913-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 22:29:13+01,2026-05-18 06:47:42.614262+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965088"", ""node_type"": ""soil"", ""record_id"": ""84319""}",
4831,EVT-GW01-20260517-223905-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 22:39:05+01,2026-05-18 06:47:42.614262+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965089"", ""node_type"": ""soil"", ""record_id"": ""84322""}",
4832,EVT-GW01-20260517-223906-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 22:39:06+01,2026-05-18 06:47:42.614262+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965089"", ""node_type"": ""soil"", ""record_id"": ""84323""}",
4833,EVT-GW01-20260517-224857-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 22:48:57+01,2026-05-18 06:47:42.614262+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965090"", ""node_type"": ""soil"", ""record_id"": ""84325""}",
4834,EVT-GW01-20260517-224858-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 22:48:58+01,2026-05-18 06:47:44.015126+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965090"", ""node_type"": ""soil"", ""record_id"": ""84326""}",
4835,EVT-GW01-20260517-225849-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 22:58:49+01,2026-05-18 06:47:44.015126+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965091"", ""node_type"": ""soil"", ""record_id"": ""84328""}",
4836,EVT-GW01-20260517-225850-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 22:58:50+01,2026-05-18 06:47:44.015126+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965091"", ""node_type"": ""soil"", ""record_id"": ""84329""}",
4837,EVT-GW01-20260517-230841-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 23:08:41+01,2026-05-18 06:47:44.015126+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965092"", ""node_type"": ""soil"", ""record_id"": ""84332""}",
4838,EVT-GW01-20260517-230841-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 23:08:41+01,2026-05-18 06:47:44.015126+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965092"", ""node_type"": ""soil"", ""record_id"": ""84331""}",
4839,EVT-GW01-20260517-231834-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 23:18:34+01,2026-05-18 06:47:44.015126+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965093"", ""node_type"": ""soil"", ""record_id"": ""84335""}",
4840,EVT-GW01-20260517-231834-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 23:18:34+01,2026-05-18 06:47:44.015126+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965093"", ""node_type"": ""soil"", ""record_id"": ""84334""}",
4841,EVT-GW01-20260517-232825-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 23:28:25+01,2026-05-18 06:47:44.015126+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965094"", ""node_type"": ""soil"", ""record_id"": ""84337""}",
4842,EVT-GW01-20260517-232826-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 23:28:26+01,2026-05-18 06:47:44.015126+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965094"", ""node_type"": ""soil"", ""record_id"": ""84338""}",
4843,EVT-GW01-20260517-233817-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 23:38:17+01,2026-05-18 06:47:44.015126+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965095"", ""node_type"": ""soil"", ""record_id"": ""84340""}",
4844,EVT-GW01-20260517-233818-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 23:38:18+01,2026-05-18 06:47:45.433756+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965095"", ""node_type"": ""soil"", ""record_id"": ""84341""}",
4845,EVT-GW01-20260517-234809-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 23:48:09+01,2026-05-18 06:47:45.433756+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965096"", ""node_type"": ""soil"", ""record_id"": ""84344""}",
4846,EVT-GW01-20260517-234809-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 23:48:09+01,2026-05-18 06:47:45.433756+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965096"", ""node_type"": ""soil"", ""record_id"": ""84343""}",
4847,EVT-GW01-20260517-235801-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-17 23:58:01+01,2026-05-18 06:47:45.433756+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965097"", ""node_type"": ""soil"", ""record_id"": ""84347""}",
4848,EVT-GW01-20260517-235801-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-17 23:58:01+01,2026-05-18 06:47:45.433756+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965097"", ""node_type"": ""soil"", ""record_id"": ""84346""}",
4849,EVT-GW01-20260518-000753-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-18 00:07:53+01,2026-05-18 06:47:45.433756+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965098"", ""node_type"": ""soil"", ""record_id"": ""84350""}",
4850,EVT-GW01-20260518-000753-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-18 00:07:53+01,2026-05-18 06:47:45.433756+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965098"", ""node_type"": ""soil"", ""record_id"": ""84349""}",
4851,EVT-GW01-20260518-001744-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-18 00:17:44+01,2026-05-18 06:47:45.433756+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965099"", ""node_type"": ""soil"", ""record_id"": ""84353""}",
4852,EVT-GW01-20260518-001744-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-18 00:17:44+01,2026-05-18 06:47:45.433756+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965099"", ""node_type"": ""soil"", ""record_id"": ""84352""}",
4853,EVT-GW01-20260518-002736-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-18 00:27:36+01,2026-05-18 06:47:46.781813+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965100"", ""node_type"": ""soil"", ""record_id"": ""84356""}",
4854,EVT-GW01-20260518-002736-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-18 00:27:36+01,2026-05-18 06:47:45.433756+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965100"", ""node_type"": ""soil"", ""record_id"": ""84355""}",
4855,EVT-GW01-20260518-003728-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-18 00:37:28+01,2026-05-18 06:47:46.781813+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965101"", ""node_type"": ""soil"", ""record_id"": ""84359""}",
4856,EVT-GW01-20260518-003728-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-18 00:37:28+01,2026-05-18 06:47:46.781813+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965101"", ""node_type"": ""soil"", ""record_id"": ""84358""}",
4857,EVT-GW01-20260518-004720-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-18 00:47:20+01,2026-05-18 06:47:46.781813+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965102"", ""node_type"": ""soil"", ""record_id"": ""84362""}",
4858,EVT-GW01-20260518-004720-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-18 00:47:20+01,2026-05-18 06:47:46.781813+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965102"", ""node_type"": ""soil"", ""record_id"": ""84361""}",
4859,EVT-GW01-20260518-005711-N2-0001,UPL-GW01-20260518-054620,GW01,N2,packet_received,info,2026-05-18 00:57:11+01,2026-05-18 06:47:46.781813+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965103"", ""node_type"": ""soil"", ""record_id"": ""84364""}",
4860,EVT-GW01-20260518-005712-MAIN-0001,UPL-GW01-20260518-054620,GW01,MAIN,packet_received,info,2026-05-18 00:57:12+01,2026-05-18 06:47:46.781813+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965103"", ""node_type"": ""soil"", ""record_id"": ""84365""}",
4861,EVT-GW01-20260518-010703-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 01:07:03+01,2026-05-18 06:47:48.433404+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965104"", ""node_type"": ""soil"", ""record_id"": ""84368""}",
4862,EVT-GW01-20260518-010703-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 01:07:03+01,2026-05-18 06:47:48.433404+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965104"", ""node_type"": ""soil"", ""record_id"": ""84367""}",
4863,EVT-GW01-20260518-011655-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 01:16:55+01,2026-05-18 06:47:48.433404+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965105"", ""node_type"": ""soil"", ""record_id"": ""84370""}",
4864,EVT-GW01-20260518-011656-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 01:16:56+01,2026-05-18 06:47:48.433404+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965105"", ""node_type"": ""soil"", ""record_id"": ""84371""}",
4865,EVT-GW01-20260518-012647-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 01:26:47+01,2026-05-18 06:47:48.433404+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965106"", ""node_type"": ""soil"", ""record_id"": ""84373""}",
4866,EVT-GW01-20260518-012648-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 01:26:48+01,2026-05-18 06:47:48.433404+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965106"", ""node_type"": ""soil"", ""record_id"": ""84374""}",
4867,EVT-GW01-20260518-013639-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 01:36:39+01,2026-05-18 06:47:48.433404+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965107"", ""node_type"": ""soil"", ""record_id"": ""84376""}",
4868,EVT-GW01-20260518-013640-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 01:36:40+01,2026-05-18 06:47:48.433404+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965107"", ""node_type"": ""soil"", ""record_id"": ""84377""}",
4869,EVT-GW01-20260518-014631-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 01:46:31+01,2026-05-18 06:47:48.433404+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965108"", ""node_type"": ""soil"", ""record_id"": ""84379""}",
4870,EVT-GW01-20260518-014632-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 01:46:32+01,2026-05-18 06:47:48.433404+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965108"", ""node_type"": ""soil"", ""record_id"": ""84380""}",
4871,EVT-GW01-20260518-015623-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 01:56:23+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965109"", ""node_type"": ""soil"", ""record_id"": ""84382""}",
4872,EVT-GW01-20260518-015624-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 01:56:24+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965109"", ""node_type"": ""soil"", ""record_id"": ""84383""}",
4873,EVT-GW01-20260518-020615-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 02:06:15+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965110"", ""node_type"": ""soil"", ""record_id"": ""84385""}",
4874,EVT-GW01-20260518-020616-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 02:06:16+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965110"", ""node_type"": ""soil"", ""record_id"": ""84386""}",
4875,EVT-GW01-20260518-021607-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 02:16:07+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965111"", ""node_type"": ""soil"", ""record_id"": ""84389""}",
4876,EVT-GW01-20260518-021607-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 02:16:07+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965111"", ""node_type"": ""soil"", ""record_id"": ""84388""}",
4877,EVT-GW01-20260518-022537-N3-0001,UPL-GW01-20260518-054655,GW01,N3,packet_received,info,2026-05-18 02:25:37+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965112"", ""node_type"": ""weather"", ""record_id"": ""84393""}",
4878,EVT-GW01-20260518-022559-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 02:25:59+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965112"", ""node_type"": ""soil"", ""record_id"": ""84392""}",
4879,EVT-GW01-20260518-022559-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 02:25:59+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965112"", ""node_type"": ""soil"", ""record_id"": ""84391""}",
4880,EVT-GW01-20260518-023528-N3-0001,UPL-GW01-20260518-054655,GW01,N3,packet_received,info,2026-05-18 02:35:28+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965113"", ""node_type"": ""weather"", ""record_id"": ""84396""}",
4881,EVT-GW01-20260518-023551-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 02:35:51+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965113"", ""node_type"": ""soil"", ""record_id"": ""84395""}",
4882,EVT-GW01-20260518-023551-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 02:35:51+01,2026-05-18 06:47:49.798141+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965113"", ""node_type"": ""soil"", ""record_id"": ""84394""}",
4883,EVT-GW01-20260518-024521-N3-0001,UPL-GW01-20260518-054655,GW01,N3,packet_received,info,2026-05-18 02:45:21+01,2026-05-18 06:47:51.305815+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965114"", ""node_type"": ""weather"", ""record_id"": ""84399""}",
4884,EVT-GW01-20260518-024543-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 02:45:43+01,2026-05-18 06:47:51.305815+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965114"", ""node_type"": ""soil"", ""record_id"": ""84398""}",
4885,EVT-GW01-20260518-024543-N2-0001,UPL-GW01-20260518-054655,GW01,N2,packet_received,info,2026-05-18 02:45:43+01,2026-05-18 06:47:51.305815+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965114"", ""node_type"": ""soil"", ""record_id"": ""84397""}",
4886,EVT-GW01-20260518-025512-N3-0001,UPL-GW01-20260518-054655,GW01,N3,packet_received,info,2026-05-18 02:55:12+01,2026-05-18 06:47:51.305815+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965115"", ""node_type"": ""weather"", ""record_id"": ""84402""}",
4887,EVT-GW01-20260518-025535-MAIN-0001,UPL-GW01-20260518-054655,GW01,MAIN,packet_received,info,2026-05-18 02:55:35+01,2026-05-18 06:47:51.305815+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2965115"", ""node_type"": ""soil"", ""record_id"": ""84401""}",
