id,record_id,upload_id,gateway_id,node_id,node_type,node_seq,frame_id,measured_at,received_at,rssi,snr,battery_mv,battery_percent,battery_status,soil_temperature_c,soil_moisture_percent,soil_ec_us_cm,soil_ph,soil_salinity,air_temperature_c,air_humidity_percent,air_pressure_hpa,status,raw_payload,created_at,error_code
85240,GW01-MAIN-SOIL-2965467,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965467,2026-05-20 13:39:48+01,2026-05-21 05:52:00.367368+01,,,,,not_measured,20.4,19.9,340,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965467, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965467"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T12:39:48Z"", ""soil_ec_us_cm"": 340, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.4, ""soil_moisture_percent"": 19.9}",2026-05-21 05:52:00.367368+01,
85242,GW01-MAIN-SOIL-2965468,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965468,2026-05-20 13:49:41+01,2026-05-21 05:52:00.367368+01,,,,,not_measured,20.5,19.8,338,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965468, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965468"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T12:49:41Z"", ""soil_ec_us_cm"": 338, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.5, ""soil_moisture_percent"": 19.8}",2026-05-21 05:52:00.367368+01,
85245,GW01-MAIN-SOIL-2965469,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965469,2026-05-20 13:59:33+01,2026-05-21 05:52:00.367368+01,,,,,not_measured,20.6,19.8,336,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965469, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965469"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T12:59:33Z"", ""soil_ec_us_cm"": 336, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.6, ""soil_moisture_percent"": 19.8}",2026-05-21 05:52:00.367368+01,
85248,GW01-MAIN-SOIL-2965470,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965470,2026-05-20 14:09:26+01,2026-05-21 05:52:01.817217+01,,,,,not_measured,20.6,19.8,334,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965470, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965470"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T13:09:26Z"", ""soil_ec_us_cm"": 334, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.6, ""soil_moisture_percent"": 19.8}",2026-05-21 05:52:01.817217+01,
85251,GW01-MAIN-SOIL-2965471,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965471,2026-05-20 14:19:19+01,2026-05-21 05:52:01.817217+01,,,,,not_measured,20.7,19.7,332,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965471, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965471"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T13:19:19Z"", ""soil_ec_us_cm"": 332, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.7}",2026-05-21 05:52:01.817217+01,
85254,GW01-MAIN-SOIL-2965472,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965472,2026-05-20 14:29:12+01,2026-05-21 05:52:01.817217+01,,,,,not_measured,20.8,19.7,330,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965472, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965472"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T13:29:12Z"", ""soil_ec_us_cm"": 330, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.8, ""soil_moisture_percent"": 19.7}",2026-05-21 05:52:01.817217+01,
85257,GW01-MAIN-SOIL-2965473,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965473,2026-05-20 14:39:04+01,2026-05-21 05:52:01.817217+01,,,,,not_measured,20.9,19.7,328,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965473, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965473"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T13:39:04Z"", ""soil_ec_us_cm"": 328, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.9, ""soil_moisture_percent"": 19.7}",2026-05-21 05:52:01.817217+01,
85260,GW01-MAIN-SOIL-2965474,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965474,2026-05-20 14:48:56+01,2026-05-21 05:52:01.817217+01,,,,,not_measured,20.9,19.7,326,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965474, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965474"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T13:48:56Z"", ""soil_ec_us_cm"": 326, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.9, ""soil_moisture_percent"": 19.7}",2026-05-21 05:52:01.817217+01,
85263,GW01-MAIN-SOIL-2965475,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965475,2026-05-20 14:58:49+01,2026-05-21 05:52:03.256855+01,,,,,not_measured,21.1,19.6,324,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965475, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965475"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T13:58:49Z"", ""soil_ec_us_cm"": 324, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.1, ""soil_moisture_percent"": 19.6}",2026-05-21 05:52:03.256855+01,
85266,GW01-MAIN-SOIL-2965476,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965476,2026-05-20 15:08:42+01,2026-05-21 05:52:03.256855+01,,,,,not_measured,21.1,19.6,322,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965476, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965476"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T14:08:42Z"", ""soil_ec_us_cm"": 322, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.1, ""soil_moisture_percent"": 19.6}",2026-05-21 05:52:03.256855+01,
85269,GW01-MAIN-SOIL-2965477,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965477,2026-05-20 15:18:36+01,2026-05-21 05:52:03.256855+01,,,,,not_measured,21.1,19.6,320,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965477, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965477"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T14:18:36Z"", ""soil_ec_us_cm"": 320, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.1, ""soil_moisture_percent"": 19.6}",2026-05-21 05:52:03.256855+01,
85272,GW01-MAIN-SOIL-2965478,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965478,2026-05-20 15:28:28+01,2026-05-21 05:52:03.256855+01,,,,,not_measured,21.2,19.5,318,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965478, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965478"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T14:28:28Z"", ""soil_ec_us_cm"": 318, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.2, ""soil_moisture_percent"": 19.5}",2026-05-21 05:52:03.256855+01,
85276,GW01-MAIN-SOIL-2965479,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965479,2026-05-20 15:38:23+01,2026-05-21 05:52:04.758231+01,,,,,not_measured,21.3,19.5,316,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965479, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965479"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T14:38:23Z"", ""soil_ec_us_cm"": 316, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.3, ""soil_moisture_percent"": 19.5}",2026-05-21 05:52:04.758231+01,
85279,GW01-MAIN-SOIL-2965480,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965480,2026-05-20 15:49:06+01,2026-05-21 05:52:04.758231+01,,,,,not_measured,21.3,19.5,314,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965480, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965480"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T14:49:06Z"", ""soil_ec_us_cm"": 314, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.3, ""soil_moisture_percent"": 19.5}",2026-05-21 05:52:04.758231+01,
85282,GW01-MAIN-SOIL-2965481,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965481,2026-05-20 15:59:00+01,2026-05-21 05:52:04.758231+01,,,,,not_measured,21.4,19.5,312,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965481, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965481"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T14:59:00Z"", ""soil_ec_us_cm"": 312, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.4, ""soil_moisture_percent"": 19.5}",2026-05-21 05:52:04.758231+01,
85285,GW01-MAIN-SOIL-2965482,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965482,2026-05-20 16:08:04+01,2026-05-21 05:52:04.758231+01,,,,,not_measured,21.4,19.4,310,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965482, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965482"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T15:08:04Z"", ""soil_ec_us_cm"": 310, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.4, ""soil_moisture_percent"": 19.4}",2026-05-21 05:52:04.758231+01,
85288,GW01-MAIN-SOIL-2965483,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965483,2026-05-20 16:17:57+01,2026-05-21 05:52:06.700319+01,,,,,not_measured,21.4,19.4,308,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965483, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965483"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T15:17:57Z"", ""soil_ec_us_cm"": 308, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.4, ""soil_moisture_percent"": 19.4}",2026-05-21 05:52:06.700319+01,
85291,GW01-MAIN-SOIL-2965484,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965484,2026-05-20 16:27:50+01,2026-05-21 05:52:06.700319+01,,,,,not_measured,21.5,19.4,306,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965484, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965484"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T15:27:50Z"", ""soil_ec_us_cm"": 306, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.5, ""soil_moisture_percent"": 19.4}",2026-05-21 05:52:06.700319+01,
85294,GW01-MAIN-SOIL-2965485,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965485,2026-05-20 16:37:43+01,2026-05-21 05:52:06.700319+01,,,,,not_measured,21.5,19.3,304,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965485, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965485"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T15:37:43Z"", ""soil_ec_us_cm"": 304, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.5, ""soil_moisture_percent"": 19.3}",2026-05-21 05:52:06.700319+01,
85297,GW01-MAIN-SOIL-2965486,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965486,2026-05-20 16:47:35+01,2026-05-21 05:52:06.700319+01,,,,,not_measured,21.5,19.3,302,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965486, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965486"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T15:47:35Z"", ""soil_ec_us_cm"": 302, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.5, ""soil_moisture_percent"": 19.3}",2026-05-21 05:52:06.700319+01,
85299,GW01-MAIN-SOIL-2965487,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965487,2026-05-20 16:57:28+01,2026-05-21 05:52:06.700319+01,,,,,not_measured,21.5,19.3,300,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965487, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965487"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T15:57:28Z"", ""soil_ec_us_cm"": 300, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.5, ""soil_moisture_percent"": 19.3}",2026-05-21 05:52:06.700319+01,
85302,GW01-MAIN-SOIL-2965488,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965488,2026-05-20 17:07:21+01,2026-05-21 05:52:08.16684+01,,,,,not_measured,21.6,19.3,299,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965488, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965488"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T16:07:21Z"", ""soil_ec_us_cm"": 299, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.6, ""soil_moisture_percent"": 19.3}",2026-05-21 05:52:08.16684+01,
85305,GW01-MAIN-SOIL-2965489,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965489,2026-05-20 17:17:13+01,2026-05-21 05:52:08.16684+01,,,,,not_measured,21.6,19.3,296,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965489, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965489"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T16:17:13Z"", ""soil_ec_us_cm"": 296, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.6, ""soil_moisture_percent"": 19.3}",2026-05-21 05:52:08.16684+01,
85308,GW01-MAIN-SOIL-2965490,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965490,2026-05-20 17:27:05+01,2026-05-21 05:52:08.16684+01,,,,,not_measured,21.6,19.2,295,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965490, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965490"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T16:27:05Z"", ""soil_ec_us_cm"": 295, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.6, ""soil_moisture_percent"": 19.2}",2026-05-21 05:52:08.16684+01,
85311,GW01-MAIN-SOIL-2965491,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965491,2026-05-20 17:36:57+01,2026-05-21 05:52:08.16684+01,,,,,not_measured,21.6,19.2,293,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965491, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965491"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T16:36:57Z"", ""soil_ec_us_cm"": 293, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.6, ""soil_moisture_percent"": 19.2}",2026-05-21 05:52:08.16684+01,
85314,GW01-MAIN-SOIL-2965492,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965492,2026-05-20 17:46:47+01,2026-05-21 05:52:08.16684+01,,,,,not_measured,21.6,19.2,291,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965492, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965492"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T16:46:47Z"", ""soil_ec_us_cm"": 291, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.6, ""soil_moisture_percent"": 19.2}",2026-05-21 05:52:08.16684+01,
85317,GW01-MAIN-SOIL-2965493,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965493,2026-05-20 17:56:39+01,2026-05-21 05:52:09.694176+01,,,,,not_measured,21.6,19.2,289,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965493, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965493"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T16:56:39Z"", ""soil_ec_us_cm"": 289, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.6, ""soil_moisture_percent"": 19.2}",2026-05-21 05:52:09.694176+01,
85321,GW01-MAIN-SOIL-2965494,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965494,2026-05-20 18:06:31+01,2026-05-21 05:52:09.694176+01,,,,,not_measured,21.6,19.2,288,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965494, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965494"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T17:06:31Z"", ""soil_ec_us_cm"": 288, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.6, ""soil_moisture_percent"": 19.2}",2026-05-21 05:52:09.694176+01,
85324,GW01-MAIN-SOIL-2965495,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965495,2026-05-20 18:17:14+01,2026-05-21 05:52:09.694176+01,,,,,not_measured,21.6,19.1,286,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965495, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965495"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T17:17:14Z"", ""soil_ec_us_cm"": 286, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.6, ""soil_moisture_percent"": 19.1}",2026-05-21 05:52:09.694176+01,
85327,GW01-MAIN-SOIL-2965496,UPL-GW01-20260521-045053,GW01,MAIN,soil,,2965496,2026-05-20 18:27:06+01,2026-05-21 05:52:11.14124+01,,,,,not_measured,21.6,19.1,284,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965496, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965496"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-20T17:27:06Z"", ""soil_ec_us_cm"": 284, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 21.6, ""soil_moisture_percent"": 19.1}",2026-05-21 05:52:11.14124+01,
82472,GW01-N2-00000003,UPL-GW01-20260513-052903,GW01,N2,soil,3,2964280,2026-05-12 07:45:09+01,2026-05-13 06:29:28.371691+01,-95,1.25,,,not_measured,21.1,23,657,,,,,,ok,"{""snr"": 1.25, ""rssi"": -95, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964280, ""node_seq"": 3, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000003"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-12T06:45:09Z"", ""soil_ec_us_cm"": 657, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.1, ""soil_moisture_percent"": 23}",2026-05-13 06:29:28.371691+01,
82475,GW01-N2-00000004,UPL-GW01-20260513-052903,GW01,N2,soil,4,2964281,2026-05-12 07:55:03+01,2026-05-13 06:29:28.371691+01,-93,3,,,not_measured,21.1,22.9,647,,,,,,ok,"{""snr"": 3, ""rssi"": -93, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964281, ""node_seq"": 4, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000004"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-12T06:55:03Z"", ""soil_ec_us_cm"": 647, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.1, ""soil_moisture_percent"": 22.9}",2026-05-13 06:29:28.371691+01,
82478,GW01-N2-00000005,UPL-GW01-20260513-052903,GW01,N2,soil,5,2964282,2026-05-12 08:04:57+01,2026-05-13 06:29:28.371691+01,-93,3,,,not_measured,21,22.8,635,,,,,,ok,"{""snr"": 3, ""rssi"": -93, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964282, ""node_seq"": 5, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000005"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-12T07:04:57Z"", ""soil_ec_us_cm"": 635, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21, ""soil_moisture_percent"": 22.8}",2026-05-13 06:29:28.371691+01,
82481,GW01-N2-00000006,UPL-GW01-20260513-052903,GW01,N2,soil,6,2964283,2026-05-12 08:14:49+01,2026-05-13 06:29:28.371691+01,-93,3,,,not_measured,21,22.8,623,,,,,,ok,"{""snr"": 3, ""rssi"": -93, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964283, ""node_seq"": 6, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000006"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-12T07:14:49Z"", ""soil_ec_us_cm"": 623, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21, ""soil_moisture_percent"": 22.8}",2026-05-13 06:29:28.371691+01,
82484,GW01-N2-00000007,UPL-GW01-20260513-052903,GW01,N2,soil,7,2964284,2026-05-12 08:24:42+01,2026-05-13 06:29:28.371691+01,-93,3.5,,,not_measured,21,22.7,613,,,,,,ok,"{""snr"": 3.5, ""rssi"": -93, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964284, ""node_seq"": 7, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000007"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-12T07:24:42Z"", ""soil_ec_us_cm"": 613, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21, ""soil_moisture_percent"": 22.7}",2026-05-13 06:29:28.371691+01,
82487,GW01-N2-00000008,UPL-GW01-20260513-052903,GW01,N2,soil,8,2964285,2026-05-12 08:34:34+01,2026-05-13 06:29:29.926473+01,-96,-2.5,,,not_measured,21,22.7,599,,,,,,ok,"{""snr"": -2.5, ""rssi"": -96, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964285, ""node_seq"": 8, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000008"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-12T07:34:34Z"", ""soil_ec_us_cm"": 599, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21, ""soil_moisture_percent"": 22.7}",2026-05-13 06:29:29.926473+01,
82490,GW01-N2-00000009,UPL-GW01-20260513-052903,GW01,N2,soil,9,2964286,2026-05-12 08:44:27+01,2026-05-13 06:29:29.926473+01,-91,5.75,,,not_measured,21,22.6,589,,,,,,ok,"{""snr"": 5.75, ""rssi"": -91, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964286, ""node_seq"": 9, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000009"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-12T07:44:27Z"", ""soil_ec_us_cm"": 589, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21, ""soil_moisture_percent"": 22.6}",2026-05-13 06:29:29.926473+01,
82493,GW01-N2-00000010,UPL-GW01-20260513-052903,GW01,N2,soil,10,2964287,2026-05-12 08:54:20+01,2026-05-13 06:29:29.926473+01,-91,5.5,,,not_measured,21.1,22.6,579,,,,,,ok,"{""snr"": 5.5, ""rssi"": -91, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964287, ""node_seq"": 10, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000010"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-12T07:54:20Z"", ""soil_ec_us_cm"": 579, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.1, ""soil_moisture_percent"": 22.6}",2026-05-13 06:29:29.926473+01,
82496,GW01-N2-00000011,UPL-GW01-20260513-052903,GW01,N2,soil,11,2964288,2026-05-12 09:04:12+01,2026-05-13 06:29:29.926473+01,-92,5.5,,,not_measured,21.1,22.5,567,,,,,,ok,"{""snr"": 5.5, ""rssi"": -92, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964288, ""node_seq"": 11, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000011"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-12T08:04:12Z"", ""soil_ec_us_cm"": 567, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.1, ""soil_moisture_percent"": 22.5}",2026-05-13 06:29:29.926473+01,
82499,GW01-N2-00000012,UPL-GW01-20260513-052903,GW01,N2,soil,12,2964289,2026-05-12 09:14:04+01,2026-05-13 06:29:29.926473+01,-91,5.75,,,not_measured,21.1,22.4,558,,,,,,ok,"{""snr"": 5.75, ""rssi"": -91, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964289, ""node_seq"": 12, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000012"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-12T08:14:04Z"", ""soil_ec_us_cm"": 558, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.1, ""soil_moisture_percent"": 22.4}",2026-05-13 06:29:29.926473+01,
